Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status_Field,Status_FPC,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2,year,time2,Month_year
MKWINDA,Drug,26437,2,F,0,0,2,1.5,0,Borderline,Borderline,27.2,Lactating,2,2020-02-18,500,500,February,,D13,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,26910,4,F,0,0,3,2,0,Borderline,Borderline,31.3,Lactating,2,2020-02-18,6550,6550,February,,D12,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,2,2020-02-18,4850,4850,February,,D12,14,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,138,1,F,0,0,2,1,0,Sick,Sick,25.9,Lactating,4,2020-03-27,4900,2250,March,,D7,42,drugdr,Mar,2020,,March2020
MKWINDA,Drug,97895,4,F,0,0,2,2,0,Healthy,Healthy,42.2,Lactating,2,2020-02-18,700,700,February,,D11,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,Healthy,38.1,Pregnant,2,2020-02-18,,.,February,,D15,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,98266,4,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,2,2020-02-18,1350,1350,February,,D15,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,98580,4,F,0,0,2,1.5,0,Borderline,Borderline,32.6,Lactating,2,2020-02-18,1550,1600,February,,D13,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,99081,3,F,1,0,3,1.5,0,Borderline,Borderline,29.9,Lactating,2,2020-02-18,2500,2500,February,,D11,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,99083,4,F,0,0,2,1.5,0,Borderline,Borderline,38.1,Lactating,2,2020-02-18,3000,3000,February,,D14,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,99084,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,2,2020-02-18,,.,February,,D14,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,99316,3,F,0,0,3,2,0,Borderline,Borderline,35.4,Pregnant,2,2020-02-18,1650,1700,February,,D13,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,99514,4,F,0,0,3,2,0,Borderline,Borderline,29.9,Lactating,2,2020-02-18,400,400,February,,D14,14,plantdr,Feb,2020,,February2020
MKWINDA,Drug,99515,2.5,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,2,2020-02-18,2250,2250,February,,D14,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,17TD6,4,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,2,2020-02-18,3550,3550,February,,D12,14,nonedr,Feb,2020,,February2020
MKWINDA,Drug,24TD1,3,F,1,0,3,1.5,0,Borderline,Borderline,29.9,Pregnant,2,2020-02-18,8750,8750,February,,D11,14,plantdr,Feb,2020,,February2020
MAZINGA,Plant,20,4.5,F,,,,,,,,,,2,2020-02-13,,.,February,mtawa,P4,14,,Feb,2020,,February2020
MAZINGA,Plant,24,3,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Pregnant,2,2020-02-13,2000,2000,February,mtawa,P5,14,nonepl,Feb,2020,,February2020
MAZINGA,Plant,25,3.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Pregnant,2,2020-02-13,50,50,February,mtawa,P5,14,nonepl,Feb,2020,,February2020
MAZINGA,Plant,26,1.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,20.4,Pregnant,2,2020-02-13,1000,1000,February,mtawa,P5,14,nonepl,Feb,2020,,February2020
MAZINGA,Plant,94714,3,F,0,0,2,2.5,0,Healthy,Healthy,38.1,Pregnant,2,2020-02-13,1750,1850,February,mtawa,P1,14,nonepl,Feb,2020,,February2020
MAZINGA,Plant,95627,4,F,0,0,2,1.5,0,Borderline,Borderline,32.6,Lactating,2,2020-02-13,0,0,February,mtawa,P3,14,plantpl,Feb,2020,,February2020
MAZINGA,Plant,95655,4.5,F,1,0,3,1.5,0,Borderline,Borderline,31.3,NotLactating,2,2020-02-13,1250,1350,February,mtawa,P4,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,50,3,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,2,2020-02-19,2600,2600,February,gmelina,P15,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,51,4.5,F,0,0,2,1.5,0,Borderline,Borderline,36.7,Lactating,2,2020-02-19,100,100,February,gmelina,P15,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,52,3,F,0,0,2,1.5,0,Borderline,Borderline,32.6,Lactating,2,2020-02-19,1300,1300,February,gmelina,P15,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,53,4,F,0,0,3,2,0,Borderline,Borderline,36.7,Lactating,2,2020-02-19,7050,7050,February,gmelina,P15,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,57,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Pregnant,2,2020-02-19,1050,1050,February,mtawa,P16,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,58,1,F,0,0,2,2,0,Healthy,Healthy,23.1,NotLactating,2,2020-02-19,550,550,February,mtawa,P16,14,nonepl,Feb,2020,,February2020
KAMCHEZERA,Drug,139,1.5,F,1,0,2,1,0,Sick,Sick,25.9,Lactating,4,2020-03-27,50,50,March,,D7,42,drugdr,Mar,2020,,March2020
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,Healthy,27.2,Pregnant,2,2020-02-19,1250,1250,February,mtawa,P16,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,63,3,F,0,0,3,2,0,Borderline,Borderline,25.9,Lactating,2,2020-02-19,3100,3850,February,gmelina,P17,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,2,2020-02-19,2750,2850,February,gmelina,P17,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,65,1,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Pregnant,2,2020-02-19,1400,1400,February,gmelina,P17,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,66,3,F,0,0,2,1.5,0,Borderline,Borderline,34.2,Pregnant,2,2020-02-19,,.,February,gmelina,P17,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Pregnant,2,2020-02-19,1750,2250,February,gmelina,P17,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,68,3,F,0,0,2,1.5,0,Borderline,Borderline,32.6,Lactating,2,2020-02-19,5250,5500,February,gmelina,P17,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,73,3,F,0,0,3,2,0,Borderline,Borderline,28.3,Lactating,2,2020-02-19,,.,February,gmelina,P18,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,Healthy,24.5,NotLactating,2,2020-02-19,,.,February,gmelina,P18,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,75,4,F,0,0,2,2,0,Healthy,Healthy,35.4,Pregnant,2,2020-02-19,50,50,February,gmelina,P18,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,79,3,F,0,0,3,2,0,Borderline,Borderline,34.2,Pregnant,2,2020-02-19,2700,2800,February,kakhobo,P19,14,plantpl,Feb,2020,,February2020
KAMCHEZERA,Drug,98481,3,F,0,0,2,1.5,4,Sick,Sick,35.4,NotLactating,4,2020-03-27,,.,March,,D7,42,drugdr,Mar,2020,,March2020
CHINKHOWE,Plant,80,4,F,1,0,2,1.5,0,Borderline,Borderline,34.2,Pregnant,2,2020-02-19,4450,4450,February,kakhobo,P19,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,81,3,F,0,0,3,1.5,0,Borderline,Borderline,32.6,Lactating,2,2020-02-19,,.,February,kakhobo,P19,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,82,4,F,0,0,3,1.5,0,Borderline,Borderline,34.2,Lactating,2,2020-02-19,0,0,February,kakhobo,P19,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,2,2020-02-19,450,450,February,mtawa,P20,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,2,2020-02-19,300,300,February,mtawa,P20,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,91,4,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,2,2020-02-19,3200,3200,February,kakhobo,P21,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,92,4.5,F,0,0,3,1.5,0,Borderline,Borderline,29.9,Lactating,2,2020-02-19,0,0,February,kakhobo,P21,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,97,4,F,0,0,1,1.5,0,Borderline,Borderline,31.3,Lactating,2,2020-02-19,,.,February,mtawa,P22,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,98,1.5,F,0,0,2,2,0,Healthy,Healthy,20.4,Lactating,2,2020-02-19,5200,5200,February,mtawa,P22,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,99,3,F,0,0,1,2.5,0,Healthy,Healthy,27.2,Pregnant,2,2020-02-19,2400,2400,February,mtawa,P22,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,300,3,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,2,2020-02-19,350,350,February,mtawa,P23,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,301,3,M,0,0,2,3,0,Healthy,Healthy,34.2,,2,2020-02-19,300,300,February,mtawa,P23,14,nonepl,Feb,2020,,February2020
CHINKHOWE,Plant,302,4,F,0,0,3,2,0,Borderline,Borderline,34.2,Lactating,2,2020-02-19,1250,1250,February,mtawa,P23,14,plantpl,Feb,2020,,February2020
CHINKHOWE,Plant,72,4,F,0,0,4,2,0,Sick,Sick,32.6,Lactating,2,2020-02-19,16800,17000,February,gmelina,P18,14,drugpl,Feb,2020,,February2020
CHINKHOWE,Plant,93,4.5,F,0,0,4,1,0,Sick,Sick,32.6,Lactating,2,2020-02-19,450,1050,February,kakhobo,P21,14,drugpl,Feb,2020,,February2020
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,1,2020-02-27,650,650,February,kakhobo,P6,0,nonepl,Feb,2020,,February2020
MAZINGA,Plant,31,4,F,0,0,3,1.5,0,Borderline,Borderline,29.9,Pregnant,1,2020-02-27,9000,9100,February,kakhobo,P6,0,plantpl,Feb,2020,,February2020
MAZINGA,Plant,32,1,F,0,0,2,1.5,0,Borderline,Borderline,20.4,NotLactating,1,2020-02-27,2000,2050,February,kakhobo,P6,0,plantpl,Feb,2020,,February2020
MAZINGA,Plant,35,3,F,0,0,3,2,0,Borderline,Borderline,31.3,Lactating,1,2020-02-27,750,750,February,mtawa,P7,0,plantpl,Feb,2020,,February2020
MAZINGA,Plant,36,4,F,0,0,3,1.5,0,Borderline,Borderline,29.9,Lactating,1,2020-02-27,150,150,February,mtawa,P7,0,plantpl,Feb,2020,,February2020
MAZINGA,Plant,37,1,F,0,0,2,2,0,Healthy,Healthy,29.9,Pregnant,1,2020-02-27,400,400,February,mtawa,P7,0,nonepl,Feb,2020,,February2020
MAZINGA,Plant,38,1.5,F,0,0,2,2,0,Healthy,Healthy,25.9,Pregnant,1,2020-02-27,600,650,February,mtawa,P7,0,nonepl,Feb,2020,,February2020
MAZINGA,Plant,6,4.5,F,0,0,1,2,0,Healthy,Healthy,28.6,Pregnant,3,2020-02-27,950,950,February,mtawa,P2,28,nonepl,Feb,2020,,February2020
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,3,2020-02-27,700,700,February,mtawa,P2,28,nonepl,Feb,2020,,February2020
KAMCHEZERA,Drug,108,3,F,0,0,4,1.5,0,Sick,Sick,23.1,NotLactating,5,2020-03-27,,.,March,,D3,56,drugdr,Mar,2020,,March2020
MAZINGA,Plant,8,3,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,3,2020-02-27,2550,2600,February,mtawa,P2,28,nonepl,Feb,2020,,February2020
KAMCHEZERA,Drug,138,1,F,0,0,3,2,0,Borderline,Borderline,27.2,Lactating,2,2020-02-28,2350,9050,February,,D7,14,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,139,1.5,F,1,0,3,1.5,0,Borderline,Borderline,28.6,Lactating,2,2020-02-28,,.,February,,D7,14,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,98481,3,F,1,0,3,1.5,0,Borderline,Borderline,36.7,Lactating,2,2020-02-28,900,900,February,,D7,14,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,98880,4,F,1,0,2,2,0,Healthy,Healthy_Nasal,32.6,NotLactating,2,2020-02-28,2750,2750,February,,D7,14,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,100,3,F,0,0,3,2,0,Borderline,Borderline,31.3,Lactating,3,2020-02-28,1850,1950,February,,D1,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,Healthy,23.1,Pregnant,3,2020-02-28,,.,February,,D1,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,105,1,F,,,,,,,,,,3,2020-02-28,,,February,,D3,28,,Feb,2020,,February2020
KAMCHEZERA,Drug,106,1,F,0,0,2,1.5,0,Borderline,Borderline,24.5,Pregnant,3,2020-02-28,2250,2250,February,,D3,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,107,1,F,0,0,2,2.5,0,Healthy,Healthy,21.8,NotLactating,3,2020-02-28,,.,February,,D3,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,115,3,F,0,0,3,1,0,Sick,Sick,24.5,Lactating,5,2020-03-27,1200,1200,March,,D7,56,drugdr,Mar,2020,,March2020
KAMCHEZERA,Drug,111,1,F,0,0,3,2,0,Borderline,Borderline,27.2,Pregnant,3,2020-02-28,,.,February,,D6,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,114,4,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,3,2020-02-28,3050,3100,February,,D7,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,115,3,F,0,0,3,1.5,0,Borderline,Borderline,27.2,Pregnant,3,2020-02-28,2100,2100,February,,D7,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,116,3.5,F,0,0,3,1.5,0,Borderline,Borderline,34.2,Lactating,3,2020-02-28,3300,3300,February,,D7,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,26065,1,F,0,0,3,2,0,Borderline,Borderline,23.1,Lactating,3,2020-02-28,,.,February,,D1,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,26075,3,F,0,0,3,2,0,Borderline,Borderline,24.5,Lactating,3,2020-02-28,900,900,February,,D5,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,26077,1.5,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Pregnant,3,2020-02-28,,.,February,,D6,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,26529,3,F,0,0,2,2,0,Healthy,Healthy,24.5,Lactating,3,2020-02-28,900,1050,February,,D4,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,26549,3,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,3,2020-02-28,300,300,February,,D3,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,26552,1,F,1,0,2,1.5,0,Borderline,Borderline,23.1,Lactating,3,2020-02-28,1400,1450,February,,D6,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,26553,1,F,0,0,3,1.5,0,Borderline,Borderline,20.4,Lactating,3,2020-02-28,700,700,February,,D6,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,95341,3,F,0,0,2,2.5,0,Healthy,Healthy,35.4,Lactating,3,2020-02-28,950,1000,February,,D2,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,95463,3,F,0,0,3,1.5,0,Borderline,Borderline,38.1,Lactating,3,2020-02-28,100,100,February,,D1,28,plantdr,Feb,2020,,February2020
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,2.5,0,Healthy,Healthy,38.1,Lactating,3,2020-02-28,300,300,February,,D2,28,nonedr,Feb,2020,,February2020
KAMCHEZERA,Drug,99455,2,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Pregnant,3,2020-02-28,1500,1500,February,,D2,28,nonedr,Feb,2020,,February2020
MKWINDA,Drug,141m,4,F,1,0,3,1,0,Sick,Sick,29.9,NotLactating,3,2020-03-31,0,0,March,,D17,28,drugdr,Mar,2020,,March2020
MKWINDA,Drug,143,4,F,0,0,2,1.5,0,Borderline,Borderline,27.2,NotLactating,1,2020-03-03,1500,1500,March,,D17,0,plantdr,Mar,2020,,March2020
MKWINDA,Drug,10757,2.5,F,0,0,2,1.5,0,Borderline,Borderline,25.9,Pregnant,1,2020-03-03,2850,2850,March,,D17,0,plantdr,Mar,2020,,March2020
MKWINDA,Drug,140m,2,F,0,0,3,1.5,0,Borderline,Borderline,27.2,Lactating,1,2020-03-03,7800,8050,March,,D17,0,plantdr,Mar,2020,,March2020
MKWINDA,Drug,141m,4,F,0,0,3,1.5,0,Borderline,Borderline,32.6,Pregnant,1,2020-03-03,19350,19350,March,,D17,0,plantdr,Mar,2020,,March2020
MKWINDA,Drug,120,3,F,0,0,2,1.5,0,Borderline,Borderline,28.6,Lactating,3,2020-03-03,150,150,March,,D11,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,3,2020-03-03,1400,1400,March,,D11,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,122,2,F,0,0,2,2,0,Healthy,Healthy,21.8,NotLactating,3,2020-03-03,1200,1200,March,,D11,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,Healthy,23.1,NotLactating,3,2020-03-03,2450,2450,March,,D11,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,128,4,F,1,0,2,2,0,Healthy,Healthy_Nasal,29.9,NotLactating,3,2020-03-03,750,750,March,,D12,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,132,1.5,F,0,0,2,1.5,0,Borderline,Borderline,27.2,Lactating,3,2020-03-03,,.,March,,D14,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,135,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,3,2020-03-03,,.,March,,D16,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,136,1,F,0,0,2,2,0,Healthy,Healthy,19.1,NotLactating,3,2020-03-03,,.,March,,D16,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,137,4,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,3,2020-03-03,250,250,March,,D16,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,26383,1,M,0,0,2,2,0,Healthy,Healthy,27.2,,3,2020-03-03,850,850,March,,D15,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,26437,2,F,0,0,2,1.5,0,Borderline,Borderline,27.2,Lactating,3,2020-03-03,2450,2450,March,,D13,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,26910,4,F,0,0,3,1.5,0,Borderline,Borderline,35.4,Lactating,3,2020-03-03,7200,7250,March,,D12,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,95692,4,F,0,0,2,1.5,0,Borderline,Borderline,38.1,Lactating,3,2020-03-03,3600,3600,March,,D12,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,97890,4.5,F,0,0,2,1.5,0,Borderline,Borderline,36.7,Lactating,3,2020-03-03,0,0,March,,D11,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,97895,4,F,0,0,2,1.5,0,Borderline,Borderline,39.5,Lactating,3,2020-03-03,4500,4500,March,,D11,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,3,2020-03-03,1600,1600,March,,D15,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,98266,4,F,0,0,2,2.5,0,Healthy,Healthy,38.1,Lactating,3,2020-03-03,650,650,March,,D15,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,3,2020-03-03,2200,2200,March,,D13,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,99083,4,F,1,0,3,1,0,Sick,Sick,36.7,Lactating,5,2020-03-31,0,0,March,,D14,56,drugdr,Mar,2020,,March2020
MKWINDA,Drug,99083,4,F,0,0,2,1.5,0,Borderline,Borderline,35.4,Lactating,3,2020-03-03,,.,March,,D14,28,plantdr,Mar,2020,,March2020
MKWINDA,Drug,99084,4.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,3,2020-03-03,,.,March,,D14,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,99316,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,3,2020-03-03,350,350,March,,D13,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,99514,4,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,3,2020-03-03,,.,March,,D14,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,99515,2.5,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,3,2020-03-03,,.,March,,D14,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,17TD6,4,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,3,2020-03-03,100,100,March,,D12,28,nonedr,Mar,2020,,March2020
MKWINDA,Drug,24TD1,3,F,0,0,3,1.5,0,Borderline,Borderline,25.9,Lactating,3,2020-03-03,1950,1950,March,,D11,28,plantdr,Mar,2020,,March2020
MAZINGA,Plant,12,3,F,0,0,1,2.5,0,Borderline,Healthy,31.3,NotLactating,3,2020-02-27,8950,9100,February,mtawa,P3,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,13,3,F,0,0,2,1.5,0,Borderline,Borderline,31.3,Lactating,3,2020-02-27,6150,6150,February,mtawa,P3,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,14,1,F,0,0,3,1.5,0,Borderline,Borderline,21.8,NotLactating,3,2020-02-27,3800,3800,February,mtawa,P3,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,18,2,F,1,0,3,1.5,0,Borderline,Borderline,19.1,Lactating,3,2020-02-27,2600,2600,February,mtawa,P4,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,19,4,F,0,0,2,1.5,0,Borderline,Borderline,29.9,NotLactating,3,2020-02-27,2800,2800,February,mtawa,P4,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,24,3,F,,,,,,,,,,3,2020-02-27,,,February,mtawa,P5,28,,Feb,2020,,February2020
MAZINGA,Plant,25,3.5,F,,,,,,,,,,3,2020-02-27,,,February,mtawa,P5,28,,Feb,2020,,February2020
MAZINGA,Plant,26,1.5,F,,,,,,,,,,3,2020-02-27,,,February,mtawa,P5,28,,Feb,2020,,February2020
MAZINGA,Plant,95655,4.5,F,1,0,3,1.5,0,Borderline,Borderline,29.9,NotLactating,3,2020-02-27,200,200,February,mtawa,P4,28,plantpl,Feb,2020,,February2020
MAZINGA,Plant,95627,4,F,0,0,2,1,0,Sick,Sick,32.6,Lactating,3,2020-02-27,1150,1150,February,mtawa,P3,28,drugpl,Feb,2020,,February2020
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,3,2020-03-04,2800,2800,March,gmelina,P15,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,51,4.5,F,0,0,2,1.5,0,Borderline,Borderline,32.6,Lactating,3,2020-03-04,,.,March,gmelina,P15,28,plantpl,Mar,2020,,March2020
CHINKHOWE,Plant,52,3,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,3,2020-03-04,1150,1150,March,gmelina,P15,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,53,4,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,3,2020-03-04,1450,1500,March,gmelina,P15,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,57,2,F,0,0,2,2.5,0,Healthy,Healthy,31.3,Lactating,3,2020-03-04,,.,March,mtawa,P16,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,58,1,F,0,0,2,2,0,Healthy,Healthy,20.4,NotLactating,3,2020-03-04,,.,March,mtawa,P16,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,Healthy,23.1,Pregnant,3,2020-03-04,450,450,March,mtawa,P16,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,63,3,F,0,0,3,2,0,Borderline,Borderline,24.5,Lactating,3,2020-03-04,600,650,March,gmelina,P17,28,plantpl,Mar,2020,,March2020
MKWINDA,Drug,141m,4,F,1,0,3,1,0,Sick,Sick,28.6,NotLactating,4,2020-04-15,650,700,April,,D17,43,drugdr,Apr,2020,,April2020
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,3,2020-03-04,850,850,March,gmelina,P17,28,nonepl,Mar,2020,,March2020
MKWINDA,Drug,141m,4,F,1,0,4,1,0,Sick,Sick,31.3,NotLactating,5,2020-04-29,2050,2050,April,,D17,57,drugdr,Apr,2020,,April2020
CHINKHOWE,Plant,65,1,F,0,0,2,3,0,Healthy,Healthy,23.1,Pregnant,3,2020-03-04,,.,March,gmelina,P17,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,66,3,F,0,0,2,1.5,0,Borderline,Borderline,31.3,Pregnant,3,2020-03-04,1800,2100,March,gmelina,P17,28,plantpl,Mar,2020,,March2020
MKWINDA,Drug,98263,4,F,0,0,2,1,4,Sick,Sick,32.6,Lactating,10,2020-06-10,100,100,June,,D15,127,drugdr,Jun,2020,,June2020
CHINKHOWE,Plant,67,1,F,0,0,2,3,0,Healthy,Healthy,24.5,Pregnant,3,2020-03-04,,.,March,gmelina,P17,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,68,3,F,0,0,2,1.5,0,Borderline,Borderline,31.3,Lactating,3,2020-03-04,3350,3350,March,gmelina,P17,28,plantpl,Mar,2020,,March2020
CHINKHOWE,Plant,72,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,3,2020-03-04,100,100,March,gmelina,P18,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,73,3,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,3,2020-03-04,7500,13950,March,gmelina,P18,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,74,1,F,0,0,2,2,0,Healthy,Healthy,21.8,NotLactating,3,2020-03-04,,.,March,gmelina,P18,28,nonepl,Mar,2020,,March2020
CHINKHOWE,Plant,75,4,F,0,0,3,2,0,Borderline,Borderline,34.2,Pregnant,3,2020-03-04,6350,6500,March,gmelina,P18,28,plantpl,Mar,2020,,March2020
CHINKHOWE,Plant,79,3,F,0,0,3,2,0,Borderline,Borderline,28.6,Pregnant,3,2020-03-04,1000,1150,March,kakhobo,P19,28,plantpl,Mar,2020,,March2020
